Date,Open,High,Low,Close,Adj Close,Volume
1997-05-27,5.600000,5.626667,5.533333,5.586667,3.361269,373125
1997-05-28,5.560000,5.560000,5.440000,5.493333,3.305112,300938
1997-05-29,5.506667,5.506667,5.426667,5.440000,3.273024,263438
1997-05-30,5.440000,5.493333,5.400000,5.453333,3.281046,567188
1997-06-02,5.440000,5.493333,5.386667,5.440000,3.273024,359063
1997-06-03,5.386667,5.433333,5.360000,5.386667,3.240935,307500
1997-06-04,5.333333,5.373333,5.253333,5.280000,3.193835,260625
1997-06-05,5.306667,5.373333,5.266667,5.280000,3.193835,532500
1997-06-06,5.280000,5.453333,5.280000,5.413333,3.274484,372188
1997-06-09,5.400000,5.440000,5.346667,5.373333,3.250290,657188
1997-06-10,5.373333,5.426667,5.373333,5.386667,3.258356,270938
1997-06-11,5.413333,5.533333,5.413333,5.453333,3.298681,345938
1997-06-12,5.480000,5.493333,5.440000,5.453333,3.298681,255000
1997-06-13,5.453333,5.466667,5.373333,5.413333,3.274484,897188
1997-06-16,5.413333,5.413333,5.360000,5.373333,3.250290,524063
1997-06-17,5.333333,5.413333,5.293333,5.373333,3.250290,558750
1997-06-18,5.346667,5.346667,5.266667,5.280000,3.193835,225000
1997-06-19,5.306667,5.400000,5.306667,5.360000,3.242224,420000
1997-06-20,5.333333,5.346667,5.320000,5.333333,3.226093,1255313
1997-06-23,5.306667,5.320000,5.213333,5.226667,3.161573,645938
1997-06-24,5.253333,5.333333,5.173333,5.320000,3.218030,725625
1997-06-25,5.293333,5.360000,5.166667,5.226667,3.161573,281250
1997-06-26,5.200000,5.320000,5.200000,5.320000,3.218030,517500
1997-06-27,5.320000,5.360000,5.273333,5.293333,3.201900,886875
1997-06-30,5.306667,5.320000,5.200000,5.206667,3.149475,441563
1997-07-01,5.206667,5.373333,5.206667,5.253333,3.177703,1234688
1997-07-02,5.280000,5.393333,5.280000,5.380000,3.254324,467813
1997-07-03,5.393333,5.446667,5.353333,5.440000,3.290617,444375
1997-07-07,5.466667,5.480000,5.346667,5.373333,3.250290,912188
1997-07-08,5.360000,5.433333,5.346667,5.433333,3.286584,574688
1997-07-09,5.466667,5.553333,5.333333,5.346667,3.234161,1960313
1997-07-10,5.360000,5.413333,5.240000,5.386667,3.258356,1020938
1997-07-11,5.393333,5.413333,5.013333,5.173333,3.129313,1757813
1997-07-14,5.200000,5.300000,5.200000,5.280000,3.193835,968438
1997-07-15,5.253333,5.306667,5.226667,5.286667,3.197865,1451250
1997-07-16,5.286667,5.326667,5.246667,5.273333,3.189801,1230938
1997-07-17,5.306667,5.306667,5.253333,5.266667,3.185768,1027500
1997-07-18,5.253333,5.280000,5.166667,5.173333,3.129313,619688
1997-07-21,5.146667,5.280000,5.120000,5.226667,3.161573,463125
1997-07-22,5.213333,5.333333,5.213333,5.326667,3.222062,255000
1997-07-23,5.333333,5.333333,5.253333,5.273333,3.189801,723750
1997-07-24,5.300000,5.333333,5.240000,5.240000,3.169639,584063
